Date,Price,Open,High,Low,Vol.,Change %
21-May-12,9813.49,9776.49,9813.85,9761.11,-,0.68%
18-May-12,9747.04,9805.26,9826.12,9744.24,-,-0.74%
17-May-12,9819.56,9959.22,9959.22,9819.56,-,-1.60%
16-May-12,9979.54,10144.71,10146.52,9978.51,-,-1.85%
15-May-12,10167.32,10192.84,10205.63,10153.19,-,-0.73%
14-May-12,10241.97,10244.15,10246.67,10217.42,-,-0.02%
11-May-12,10244.27,10310.14,10310.14,10243.09,-,-0.86%
10-May-12,10332.83,10338.36,10343.34,10296.69,-,-0.12%
9-May-12,10345.74,10361.27,10361.27,10314.87,-,-0.20%
8-May-12,10366.18,10309.7,10366.87,10275.65,-,0.20%
7-May-12,10345.86,10308.09,10346.83,10250.77,-,0.42%
4-May-12,10302.08,10294.67,10303.99,10246.79,-,0.63%
3-May-12,10237.83,10235.12,10240.53,10202.69,-,-0.10%
2-May-12,10247.97,10271.6,10272.44,10234.92,-,-0.45%
30-Apr-12,10293.9,10262.61,10294.85,10218.11,-,0.74%
27-Apr-12,10218.22,10301.08,10301.31,10218.22,-,-1.09%
26-Apr-12,10330.74,10327.27,10349.39,10299.38,-,-0.07%
25-Apr-12,10338.24,10320.68,10344.54,10313.31,-,-0.27%
24-Apr-12,10366.28,10330.68,10395.73,10330.68,-,0.00%
23-Apr-12,10365.87,10351.23,10365.87,10332.34,-,-0.12%
20-Apr-12,10378.19,10386.91,10427.52,10336.27,-,-0.17%
19-Apr-12,10396.19,10415.56,10451.05,10384.12,-,-0.58%
18-Apr-12,10456.37,10349.81,10456.62,10332.98,-,0.64%
17-Apr-12,10390.34,10316.25,10401.01,10316.25,-,0.94%
16-Apr-12,10293.61,10238.27,10293.61,10238.1,-,0.59%
13-Apr-12,10232.79,10411.56,10411.56,10232.79,-,-1.55%
12-Apr-12,10394.3,10472.76,10486.5,10394.3,-,-0.96%
11-Apr-12,10494.54,10542.26,10590.32,10494.54,-,-0.82%
10-Apr-12,10581.2,10557,10595,10546.01,-,0.19%
9-Apr-12,10561.57,10532.26,10562.82,10518.36,-,0.47%
6-Apr-12,10512.04,10592.27,10622.78,10512.04,-,-0.92%
5-Apr-12,10609.78,10649.47,10687.97,10609.61,-,-0.37%
4-Apr-12,10649.56,10749.08,10771.3,10635.98,-,-0.83%
3-Apr-12,10738.68,10865.92,10875.26,10738.68,-,-1.46%
2-Apr-12,10898.01,10940.48,10960.95,10877.35,-,-0.46%
30-Mar-12,10948.45,10913.18,10949.16,10887.62,-,0.21%
29-Mar-12,10925.49,10915.32,10925.69,10887.55,-,0.15%
28-Mar-12,10909.66,10943.59,10943.59,10895.13,-,-0.36%
27-Mar-12,10949.37,10967.06,10971.86,10874.28,-,-0.44%
26-Mar-12,10997.51,11004.56,11016.38,10964.12,-,-0.03%
23-Mar-12,11000.78,11004.35,11041.54,10999.37,-,-0.21%
22-Mar-12,11024.32,10982.81,11024.87,10977.08,-,0.31%
21-Mar-12,10989.84,11041.33,11066.72,10989.84,-,-0.49%
20-Mar-12,11043.49,11085.85,11103.87,11042.13,-,-0.44%
19-Mar-12,11092.1,11111.91,11130.3,11064.78,-,0.03%
16-Mar-12,11088.37,11175.41,11175.41,11088.37,-,-0.73%
15-Mar-12,11170.08,11223.09,11230.49,11170.08,-,-0.50%
14-Mar-12,11226.19,11239.21,11241.74,11209.31,-,-0.36%
13-Mar-12,11266.92,11279.55,11288.57,11252.49,-,-0.29%
12-Mar-12,11300.25,11366.21,11366.21,11266.92,-,-0.48%
9-Mar-12,11355.3,11347.01,11369.29,11312.65,-,-0.11%
8-Mar-12,11367.5,11365.54,11379.12,11355.36,-,-0.16%
7-Mar-12,11385.59,11398.96,11430.63,11377.25,-,-0.15%
6-Mar-12,11402.5,11408.5,11408.5,11379.8,-,-0.05%
5-Mar-12,11408.47,11367.44,11408.47,11355.82,-,-0.05%
2-Mar-12,11413.82,11388.53,11432.47,11353.46,-,-0.22%
1-Mar-12,11439.23,11398.85,11439.81,11382.31,-,0.35%
29-Feb-12,11398.94,11361.77,11398.94,11349.46,-,0.23%
28-Feb-12,11373.17,11340.27,11390.72,11340.27,-,0.28%
27-Feb-12,11341.2,11400.99,11402.69,11320.55,-,-0.70%
24-Feb-12,11420.95,11392.32,11421.44,11385.06,-,0.21%
23-Feb-12,11397.33,11461.64,11461.64,11365.88,-,-0.73%
22-Feb-12,11481.55,11410.56,11483.51,11404.75,-,0.66%
21-Feb-12,11406.25,11406.71,11437.29,11360,-,-0.08%
20-Feb-12,11415.51,11380.41,11421.26,11350.52,-,0.16%
17-Feb-12,11396.9,11352.68,11397.1,11331.17,-,0.60%
16-Feb-12,11328.75,11309.62,11351.74,11309.38,-,-0.09%
15-Feb-12,11339.37,11282.64,11339.56,11282.64,-,0.31%
14-Feb-12,11304.88,11344.18,11366.08,11295.57,-,-0.39%
13-Feb-12,11349.66,11350.49,11350.8,11307.67,-,-0.03%
10-Feb-12,11353.61,11449.29,11449.96,11353.61,-,-1.09%
9-Feb-12,11479.06,11522.29,11536.64,11478.8,-,-0.36%
8-Feb-12,11520.62,11425.64,11575.87,11418.51,-,0.43%
7-Feb-12,11471.09,11327.11,11471.09,11327.11,-,0.97%
3-Feb-12,11360.88,11259.63,11410.86,11259.63,-,0.84%
2-Feb-12,11266.23,11191.07,11266.23,11171.36,-,0.42%
1-Feb-12,11218.83,11196.89,11229.77,11181.47,-,0.06%
31-Jan-12,11211.71,11161.66,11211.72,11139.88,-,0.38%
30-Jan-12,11169.45,11130.43,11180.15,11115.62,-,0.00%
27-Jan-12,11169.24,11117.29,11182.15,11114.24,-,0.14%
26-Jan-12,11154.01,11160.13,11169.26,11129.15,-,-0.11%
25-Jan-12,11166.47,11145.88,11181.44,11131.18,-,-0.05%
24-Jan-12,11172.18,11189.76,11211.58,11140.54,-,-0.33%
23-Jan-12,11208.79,11161.74,11208.79,11139.32,-,0.45%
20-Jan-12,11158.58,11052.48,11158.58,11011.36,-,1.14%
19-Jan-12,11033.25,11049.84,11075.38,11000.47,-,-0.06%
18-Jan-12,11039.41,11015.07,11039.42,10993.86,-,0.33%
17-Jan-12,11003.57,10951.7,11003.57,10945.38,-,0.17%
16-Jan-12,10984.69,11006.51,11059.93,10975.88,-,-0.05%
13-Jan-12,10989.95,11046.29,11070.4,10989.95,-,-0.51%
12-Jan-12,11046.28,11074.76,11121.8,11046.28,-,-0.41%
11-Jan-12,11091.6,11091.6,11091.6,11091.6,-,0.00%
10-Jan-12,11091.6,11052.78,11093.63,11029.86,-,0.26%
9-Jan-12,11063.31,11014.53,11063.31,10977.25,-,0.34%
6-Jan-12,11026.18,11022.71,11068.28,11021.92,-,-0.35%
5-Jan-12,11065.4,11136.48,11138.81,11065.4,-,-0.57%
4-Jan-12,11128.29,11037.42,11128.29,10964.16,-,1.33%
3-Jan-12,10982.58,10941.25,11009.27,10922.75,-,0.13%
2-Jan-12,10968.71,11119.31,11119.31,10950.36,-,-0.53%
30-Dec-11,11027.65,11009.68,11086.74,10985.8,-,0.20%
29-Dec-11,11005.1,11071.15,11105.9,11005.1,-,-0.39%
28-Dec-11,11048.41,10968.91,11048.41,10965.24,-,0.60%
27-Dec-11,10982.32,11146.8,11163.61,10982.32,-,-1.82%
26-Dec-11,11185.85,11110.26,11204.4,11107.78,-,0.57%
23-Dec-11,11121.98,11292.46,11299.94,11121.98,-,-1.58%
22-Dec-11,11300.18,11355.56,11392.21,11300.18,-,-0.36%
21-Dec-11,11341.18,11272.73,11341.95,11272.73,-,0.87%
20-Dec-11,11243.2,11122.31,11319.59,11120.38,-,1.25%
19-Dec-11,11103.9,10980.91,11103.9,10980.91,-,1.18%
16-Dec-11,10973.86,10942.93,11004.36,10942.29,-,0.49%
15-Dec-11,10920.08,10983.92,10983.92,10907.59,-,-0.58%
14-Dec-11,10984.22,10939.92,11016.69,10936,-,-0.21%
13-Dec-11,11007.56,10952.95,11007.56,10881.1,-,0.50%
12-Dec-11,10952.91,10867.99,10952.91,10857.12,-,0.77%
9-Dec-11,10869.31,11027.71,11032.36,10869.31,-,-1.07%
8-Dec-11,10986.45,10862.17,11010.33,10850.56,-,0.97%
7-Dec-11,10880.8,10838.96,10880.83,10779.94,-,0.07%
6-Dec-11,10873.24,10932.26,10938.52,10837.79,-,-0.33%
5-Dec-11,10909.28,10936.97,10948.09,10868.33,-,-0.22%
2-Dec-11,10932.99,10883.3,10932.99,10842.96,-,0.41%
1-Dec-11,10887.85,10933.85,10976.22,10861.47,-,-0.59%
30-Nov-11,10952.68,10844.36,10952.68,10833.61,-,0.72%
29-Nov-11,10874.08,10845.83,10923.58,10823.89,-,0.08%
28-Nov-11,10865.84,10852.6,10905.7,10830.83,-,0.27%
25-Nov-11,10836.24,10933.52,10941.25,10836.24,-,-0.67%
24-Nov-11,10909.13,10872.15,10962.93,10854.34,-,0.20%
23-Nov-11,10887.73,10938.47,10944.02,10870.03,-,-0.51%
22-Nov-11,10943.17,11000.42,11014.53,10943.17,-,-1.18%
21-Nov-11,11074.3,11100.84,11100.84,11006.66,-,-0.28%
17-Nov-11,11105.94,11150.67,11150.67,11074.09,-,-0.53%
16-Nov-11,11165.32,11190.21,11193.92,11143.64,-,-0.35%
15-Nov-11,11203.98,11222.57,11223.3,11151.66,-,-0.09%
14-Nov-11,11214.58,11192.72,11215.38,11157.44,-,-0.09%
11-Nov-11,11225.12,11229.81,11250.42,11201.7,-,-0.17%
10-Nov-11,11244.51,11255.72,11297.37,11239.28,-,-0.35%
9-Nov-11,11284.01,11250.81,11284.07,11195.82,-,0.25%
4-Nov-11,11255.72,11243.68,11255.78,11192.14,-,0.15%
3-Nov-11,11238.85,11242.28,11283.75,11198.65,-,-0.20%
2-Nov-11,11261.68,11233.48,11280.25,11198.45,-,0.21%
1-Nov-11,11237.85,11320.33,11326.08,11235.34,-,-1.01%
31-Oct-11,11352.19,11295.58,11352.19,11292.85,-,0.65%
28-Oct-11,11279.06,11329.61,11375.62,11279.06,-,-0.52%
27-Oct-11,11338.13,11352.68,11353.36,11310.79,-,-0.36%
26-Oct-11,11378.56,11355.52,11379.16,11343.46,-,0.20%
25-Oct-11,11355.49,11333.87,11367.94,11322.74,-,-0.26%
24-Oct-11,11385.06,11351.57,11393.21,11331.74,-,0.03%
21-Oct-11,11381.58,11384.89,11417.42,11350.49,-,-0.09%
20-Oct-11,11392.14,11361.55,11392.14,11341.3,-,0.27%
19-Oct-11,11361.99,11372.86,11406.74,11361.94,-,-0.17%
18-Oct-11,11381.81,11465.05,11498.35,11381.81,-,-0.62%
17-Oct-11,11452.66,11486.42,11530.35,11452.66,-,-0.81%
14-Oct-11,11546.68,11478.31,11546.85,11453.39,-,0.54%
13-Oct-11,11484.76,11487.74,11515.98,11446.09,-,0.25%
12-Oct-11,11456.63,11407.33,11456.63,11397.55,-,0.23%
11-Oct-11,11430.05,11399.49,11447.23,11387.55,-,0.10%
10-Oct-11,11418.74,11382.37,11419.09,11343.72,-,0.39%
7-Oct-11,11374.16,11442.36,11461.28,11373.47,-,-0.75%
6-Oct-11,11459.84,11349.17,11459.84,11312.24,-,0.99%
5-Oct-11,11347.03,11406.8,11406.8,11346.93,-,-0.50%
4-Oct-11,11404.46,11455.1,11475.67,11404.46,-,-0.31%
3-Oct-11,11439.41,11463.87,11499.92,11419.97,-,-0.25%
30-Sep-11,11467.63,11414.11,11467.67,11325.21,-,0.87%
29-Sep-11,11368.38,11341.46,11401.69,11305.5,-,0.29%
28-Sep-11,11335.04,11345.09,11370.76,11281.1,-,-0.32%
27-Sep-11,11371.19,11243.15,11387.22,11207.02,-,0.77%
26-Sep-11,11284.21,11326.47,11331.71,11247.27,-,-0.96%
23-Sep-11,11393.84,11388.93,11397.06,11358.58,-,-0.29%
22-Sep-11,11427.21,11490.31,11500.68,11416.2,-,-0.67%
21-Sep-11,11504.31,11469.2,11504.43,11440.16,-,0.22%
20-Sep-11,11479.49,11530.86,11530.86,11466.3,-,-0.54%
19-Sep-11,11542.09,11412.49,11542.22,11412.49,-,0.95%
16-Sep-11,11433.03,11474.26,11510.26,11433.03,-,-0.34%
15-Sep-11,11471.5,11559.15,11597.3,11471.5,-,-1.27%
14-Sep-11,11619.55,11567.18,11619.55,11510.71,-,-0.11%
13-Sep-11,11632.19,11557.32,11632.19,11530.54,-,0.48%
12-Sep-11,11576.19,11579.23,11580.92,11490.13,-,0.36%
9-Sep-11,11534.78,11660.95,11672.05,11534.78,-,-1.30%
8-Sep-11,11686.76,11766.24,11791.18,11686.65,-,-0.95%
7-Sep-11,11798.31,11763.57,11837.78,11734.13,-,0.59%
6-Sep-11,11729.34,11710.93,11785.38,11701.5,-,0.28%
5-Sep-11,11697.17,11571.61,11711.58,11571.61,-,0.72%
2-Sep-11,11613.62,11539.33,11613.62,11511.19,-,0.84%
30-Aug-11,11517.14,11429.31,11517.51,11419.36,-,0.77%
29-Aug-11,11429.36,11336.17,11429.36,11330.02,-,0.87%
26-Aug-11,11331.07,11227.11,11331.07,11227.11,-,0.56%
25-Aug-11,11268.19,11288.44,11292.94,11248.16,-,-0.32%
24-Aug-11,11304.87,11339.93,11348.86,11277.2,-,-0.60%
23-Aug-11,11372.87,11312.46,11372.87,11258.43,-,0.01%
22-Aug-11,11371.59,11286.01,11371.59,11284.34,-,0.15%
19-Aug-11,11354.9,11383.16,11398.52,11313.71,-,-0.48%
18-Aug-11,11410.21,11375.94,11410.21,11314.06,-,0.45%
17-Aug-11,11359.07,11347.71,11366.36,11289.76,-,0.17%
16-Aug-11,11339.66,11442.53,11446.09,11304.41,-,-0.59%
15-Aug-11,11407.02,11338.89,11504.66,11337.06,-,0.36%
12-Aug-11,11366.56,11031.06,11394.88,11031.06,-,3.00%
11-Aug-11,11035.35,11021.05,11035.77,10920.97,-,0.20%
10-Aug-11,11012.95,10784.68,11014.46,10760.66,-,2.12%
9-Aug-11,10784.67,10958.75,10958.75,10716.54,-,-1.55%
8-Aug-11,10955.01,10989.33,10989.33,10926.98,-,-0.59%
5-Aug-11,11020.52,11062.14,11062.14,10995.35,-,-0.28%
4-Aug-11,11051.82,11139.17,11154.18,11023.37,-,-0.78%
3-Aug-11,11138.31,11186.09,11186.09,11121.16,-,-0.54%
2-Aug-11,11199.06,11177.19,11229.92,11147.26,-,-0.12%
1-Aug-11,11212.37,11141.32,11212.37,11135.99,-,0.08%
29-Jul-11,11202.95,11227.95,11227.95,11154.09,-,-0.23%
28-Jul-11,11228.92,11221.81,11233.61,11180.33,-,0.14%
27-Jul-11,11213.55,11209.41,11238.24,11180.02,-,-0.25%
26-Jul-11,11241.79,11304.42,11304.42,11218.27,-,-0.88%
25-Jul-11,11341.1,11276.55,11341.1,11267.75,-,0.53%
22-Jul-11,11281.84,11323.18,11381.4,11278.54,-,-0.65%
21-Jul-11,11355.14,11370.81,11406.63,11342.19,-,-0.17%
20-Jul-11,11374.01,11325.44,11374.01,11257.25,-,0.45%
19-Jul-11,11322.85,11342.58,11369.61,11295,-,-0.85%
18-Jul-11,11420.46,11428.92,11460.95,11407.57,-,-0.33%
15-Jul-11,11458.32,11408.53,11458.37,11379.58,-,0.37%
14-Jul-11,11415.59,11499.64,11499.64,11415.59,-,-0.79%
13-Jul-11,11506.77,11475.21,11506.77,11453.44,-,0.29%
12-Jul-11,11473.19,11426.92,11475.98,11412.84,-,-0.25%
11-Jul-11,11501.61,11527.45,11527.45,11485.42,-,-0.66%
8-Jul-11,11577.99,11551.53,11587.11,11535.76,-,-0.20%
7-Jul-11,11601.64,11574.85,11601.64,11545.79,-,0.40%
6-Jul-11,11555.49,11500.84,11555.49,11485.69,-,0.28%
5-Jul-11,11523.65,11569.42,11593.08,11497.24,-,-0.72%
4-Jul-11,11607.68,11528.35,11607.68,11496.13,-,0.78%
1-Jul-11,11518.26,11475.44,11547.73,11460.81,-,0.06%
30-Jun-11,11510.93,11530.09,11537.92,11447.22,-,-0.02%
29-Jun-11,11512.79,11620.64,11642.9,11499.18,-,-0.93%
28-Jun-11,11621.06,11626.27,11657.83,11605.3,-,-0.06%
27-Jun-11,11627.5,11575.31,11702.44,11575.31,-,0.22%
24-Jun-11,11601.53,11632.27,11661.59,11601.53,-,0.00%
23-Jun-11,11601.76,11608.18,11650.95,11579.62,-,-0.48%
22-Jun-11,11658.06,11608.38,11671.51,11577.46,-,0.34%
21-Jun-11,11618.46,11696.01,11714.09,11615.69,-,-0.58%
20-Jun-11,11686.69,11757.53,11823.48,11686.42,-,-0.47%
17-Jun-11,11741.51,11783.83,11825.65,11696.94,-,-0.64%
16-Jun-11,11817.04,11919.11,11919.11,11817.04,-,-0.88%
15-Jun-11,11922.14,11944.67,11977.5,11922.14,-,-0.56%
14-Jun-11,11989.74,11995.56,12004.33,11970.26,-,-0.05%
13-Jun-11,11995.7,12015.23,12023.03,11984.26,-,-0.34%
10-Jun-11,12036.45,11995.62,12036.45,11982.06,-,0.32%
9-Jun-11,11997.59,12032.73,12064.63,11997.59,-,-0.23%
8-Jun-11,12025.84,12016.38,12047.03,12015.02,-,-0.22%
7-Jun-11,12052.78,12119.94,12120.41,12052.78,-,-0.69%
6-Jun-11,12136.56,12109.37,12137,12085.76,-,-0.49%
3-Jun-11,12196.53,12182.37,12218.68,12182.37,-,-0.02%
2-Jun-11,12199.58,12160.98,12199.58,12144.05,-,-0.03%
1-Jun-11,12202.73,12197.66,12219.93,12152.81,-,0.05%
31-May-11,12196.7,12160.46,12223.77,12159.16,-,0.15%
30-May-11,12178.16,12133.86,12178.21,12132.03,-,0.19%
27-May-11,12154.48,12090.31,12154.48,12054.16,-,0.45%
26-May-11,12099.58,11991.16,12125.39,11989.52,-,0.85%
25-May-11,11997.49,11947.4,12020.71,11947.4,-,0.44%
24-May-11,11945.15,11930.75,11981.36,11906.46,-,0.18%
23-May-11,11923.71,11858.19,11934.6,11858.19,-,0.36%
20-May-11,11880.61,11837.7,11918.48,11837.7,-,-1.07%
19-May-11,12008.97,12026.37,12035.6,11995.64,-,-0.40%
18-May-11,12056.79,12006.2,12080.72,12002.23,-,0.09%
17-May-11,12046.08,11989.99,12046.08,11941.51,-,0.67%
16-May-11,11965.64,12077.44,12117.15,11943.61,-,-0.82%
13-May-11,12064.39,11996.95,12068.1,11985.86,-,0.47%
12-May-11,12008.34,11968.5,12008.34,11931.07,-,0.54%
11-May-11,11944.42,11940.94,11958.25,11927.66,-,-0.07%
10-May-11,11952.23,11944.15,11970.91,11917.98,-,0.06%
9-May-11,11945.53,11906.16,11966.34,11896.88,-,0.26%
6-May-11,11915.01,12035.3,12063.56,11915.01,-,-1.31%
5-May-11,12073.72,11929.42,12101.55,11926.9,-,1.04%
4-May-11,11949.55,11959.43,11993.88,11899.08,-,-0.22%
3-May-11,11976.06,11859.23,11976.49,11850.42,-,1.18%
2-May-11,11836.6,11559.04,11836.6,11559.04,-,2.47%
29-Apr-11,11551.5,11785.16,11882.07,11551.45,-,-2.69%
28-Apr-11,11870.35,12073.09,12100.91,11650.41,-,-1.61%
27-Apr-11,12064.47,12044.7,12093.02,12040.38,-,0.27%
26-Apr-11,12031.83,12047.94,12076.02,12014.1,-,0.12%
25-Apr-11,12017.17,11927.19,12065.17,11906.95,-,0.50%
22-Apr-11,11957.23,11926.63,11972.81,11884.02,-,0.35%
21-Apr-11,11915.63,11901.87,11934.82,11882.23,-,-0.38%
20-Apr-11,11960.57,11907.5,11960.57,11907.15,-,0.15%
19-Apr-11,11942.74,11856.54,11942.74,11854.78,-,0.27%
18-Apr-11,11911.03,11957.41,12007.11,11911.03,-,-0.22%
15-Apr-11,11937.23,11875.88,11937.26,11845.42,-,0.72%
14-Apr-11,11851.52,11802.68,11851.55,11793.32,-,0.09%
13-Apr-11,11841.44,11951.27,11951.27,11841.44,-,-0.87%
12-Apr-11,11944.94,12020.12,12087.22,11944.94,-,-0.63%
11-Apr-11,12020.28,12080.71,12146.94,12020.28,-,-0.15%
8-Apr-11,12038.88,12170.33,12263.34,12038.88,-,-1.11%
7-Apr-11,12174.22,12045.78,12174.26,12022.5,-,1.42%
6-Apr-11,12003.88,11854.28,12017.15,11814.1,-,1.89%
5-Apr-11,11781.49,11740.23,11861.45,11680.68,-,0.03%
4-Apr-11,11777.84,12039.46,12056.35,11777.84,-,-1.50%
1-Apr-11,11956.83,12159.66,12184.69,11956.83,-,-1.78%
31-Mar-11,12173.79,12383.57,12401.75,12173.79,-,-1.73%
30-Mar-11,12387.7,12403.73,12453.14,12387.7,-,-0.11%
29-Mar-11,12400.87,12486.21,12502.42,12400.87,-,-0.38%
28-Mar-11,12448.33,12479.95,12523.33,12448.33,-,0.26%
25-Mar-11,12416.27,12614.21,12616.09,12416.27,-,-1.31%
24-Mar-11,12581.71,12568.65,12604.67,12568.65,-,-0.13%
23-Mar-11,12597.75,12609.94,12625.26,12581.07,-,-0.28%
22-Mar-11,12632.5,12598.6,12639.03,12590.65,-,-0.01%
21-Mar-11,12633.85,12653,12656.34,12616.91,-,-0.22%
18-Mar-11,12661.6,12613.06,12661.6,12591.22,-,0.29%
17-Mar-11,12625.09,12630.33,12663.99,12589.45,-,-0.14%
16-Mar-11,12642.98,12667.44,12669.07,12587.75,-,-0.20%
15-Mar-11,12668.91,12715.27,12736.71,12652.69,-,-0.65%
14-Mar-11,12751.88,12743.7,12771.88,12707.97,-,-0.14%
11-Mar-11,12770.18,12789.33,12789.33,12719.11,-,-0.23%
10-Mar-11,12799.68,12752.09,12819.23,12742.84,-,1.07%
9-Mar-11,12664.54,12665.61,12689.24,12627.22,-,0.01%
8-Mar-11,12663.66,12633.2,12682.6,12622.23,-,0.32%
7-Mar-11,12623.21,12691.76,12725.31,12623.21,-,-0.83%
4-Mar-11,12728.73,12738.59,12783.23,12705.24,-,-0.07%
3-Mar-11,12737.6,12760,12765.05,12716.97,-,-0.61%
2-Mar-11,12816.38,12868.87,12885.94,12797.41,-,-0.18%
1-Mar-11,12839.83,12764.61,12839.83,12733.88,-,0.27%
28-Feb-11,12805.81,12712.37,12805.81,12665.81,-,0.76%
25-Feb-11,12709.84,12557.85,12709.84,12518.26,-,1.56%
24-Feb-11,12514.98,12431.1,12529.3,12428.49,-,1.27%
23-Feb-11,12357.49,12390.72,12434.18,12354.78,-,0.44%
22-Feb-11,12303.1,12192.88,12404.36,12142.14,-,0.42%
21-Feb-11,12251.66,12622.47,12622.47,12203.28,-,-2.99%
18-Feb-11,12629.05,12766.49,12766.49,12613.15,-,-1.18%
15-Feb-11,12779.92,12740.23,12815.54,12734.82,-,0.01%
14-Feb-11,12778.75,12757.16,12823,12732.35,-,0.02%
11-Feb-11,12775.71,12713.58,12778.45,12713.58,-,0.33%
10-Feb-11,12733.82,12829,12829,12721.87,-,-1.36%
9-Feb-11,12909.23,12940.07,12940.52,12856.26,-,-0.58%
8-Feb-11,12984.01,12802.89,12984.01,12802.89,-,1.79%
7-Feb-11,12755.89,12556.59,12756.88,12556.59,-,1.56%
4-Feb-11,12560.01,12515.07,12573.95,12515.07,-,0.70%
3-Feb-11,12472.43,12632.85,12637.96,12413.42,-,-1.14%
2-Feb-11,12616.33,12517.83,12644.42,12517.83,-,1.21%
1-Feb-11,12465.01,12668.57,12683.91,12465.01,-,-0.99%
31-Jan-11,12589.31,12656.22,12729.02,12559.74,-,-2.11%
28-Jan-11,12860.16,13159.09,13166.8,12858.01,-,-2.61%
27-Jan-11,13204.66,13184.86,13265.4,13175.38,-,0.16%
26-Jan-11,13183.91,13158.37,13211.8,13141.09,-,0.23%
25-Jan-11,13154.19,13127.92,13195.75,13121.48,-,0.02%
24-Jan-11,13152.15,13130.74,13178.1,13112.04,-,0.01%
21-Jan-11,13151.07,13012.9,13151.07,13006.58,-,0.83%
20-Jan-11,13042.95,13000.49,13069.87,12974.98,-,0.42%
19-Jan-11,12987.87,12993.61,13075.13,12982.35,-,-0.44%
18-Jan-11,13044.86,13077.25,13162.89,12932.71,-,-0.34%
17-Jan-11,13089.33,13246.14,13246.14,12963.43,-,-1.53%
14-Jan-11,13292.27,13337.01,13345.56,13240.66,-,-0.44%
13-Jan-11,13350.48,13364.84,13401.32,13350.19,-,-0.35%
12-Jan-11,13397.47,13151.07,13399.41,13151.07,-,1.85%
10-Jan-11,13154.15,13019.77,13154.15,13003.04,-,0.97%
7-Jan-11,13027.52,12959.49,13029.09,12947.11,-,0.34%
6-Jan-11,12984.02,12929.51,12985.68,12852,-,0.61%
5-Jan-11,12904.66,12841.22,13019.91,12835.93,-,1.04%
4-Jan-11,12772.31,12571.01,12774.2,12570.05,-,1.49%
3-Jan-11,12584.89,12631.48,12631.48,12537.27,-,-0.56%
31-Dec-10,12655.2,12706.18,12767.35,12594.59,-,0.14%
30-Dec-10,12637.66,12446.42,12637.66,12416.84,-,1.44%
29-Dec-10,12458.57,12491.66,12491.66,12385.81,-,-0.27%
28-Dec-10,12492.72,12570.23,12570.23,12469.73,-,-0.62%
27-Dec-10,12570.49,12632.06,12648.55,12533.58,-,-0.59%
24-Dec-10,12645.3,12703.27,12717.64,12632.27,-,-0.68%
23-Dec-10,12732.48,12772.4,12787.15,12704.26,-,-0.26%
22-Dec-10,12765.31,12745.84,12788.72,12735.54,-,-0.03%
21-Dec-10,12768.78,12727.49,12768.78,12711.49,-,0.40%
20-Dec-10,12718.53,12667.14,12718.53,12655.62,-,0.03%
17-Dec-10,12714.58,12588.28,12714.58,12584.48,-,0.98%
16-Dec-10,12591.57,12573.77,12606.39,12556.79,-,0.01%
15-Dec-10,12590.34,12627.46,12646.75,12590.34,-,-0.26%
14-Dec-10,12623,12774.08,12784.49,12623,-,-0.80%
13-Dec-10,12725.25,12839.15,12880.5,12725.25,-,-0.69%
10-Dec-10,12813.85,12946.48,12989.22,12813.85,-,-0.92%
9-Dec-10,12932.38,12781.94,12932.38,12770.2,-,1.44%
8-Dec-10,12749.42,12549.69,12749.42,12546.07,-,1.81%
6-Dec-10,12523.27,12415.78,12529.4,12415.78,-,0.99%
3-Dec-10,12401.03,12353.56,12404.33,12348.8,-,0.33%
2-Dec-10,12360.55,12314.35,12403.43,12311.8,-,0.47%
1-Dec-10,12302.58,12244.69,12348.19,12232.36,-,0.64%
30-Nov-10,12224.2,12195.65,12281.41,12175.35,-,0.13%
29-Nov-10,12208.89,12090.5,12208.89,12055.69,-,0.77%
26-Nov-10,12115.95,12203.76,12229.2,12097.36,-,-0.56%
25-Nov-10,12184.22,12277.68,12285.57,12184.22,-,-0.65%
24-Nov-10,12263.91,12256,12264.13,12230.43,-,-0.15%
23-Nov-10,12282.1,12279.77,12302.8,12239.47,-,-0.16%
22-Nov-10,12302.33,12307.08,12313.07,12228.65,-,-0.20%
19-Nov-10,12326.38,12230.04,12326.38,12230.04,-,0.79%
18-Nov-10,12230.04,12229.91,12230.04,12229.91,-,0.00%
17-Nov-10,12229.91,12229.91,12229.91,12229.91,-,0.00%
16-Nov-10,12229.91,12228.92,12242.53,12204.62,-,0.08%
15-Nov-10,12219.58,12210.47,12233.06,12200.8,-,-0.13%
12-Nov-10,12235.44,12243.32,12247.17,12206.88,-,-0.03%
11-Nov-10,12238.52,12210.19,12238.52,12192.25,-,-0.19%
10-Nov-10,12261.64,12233.57,12261.64,12225.52,-,0.10%
9-Nov-10,12248.93,12230.98,12276.9,12223.09,-,-0.12%
8-Nov-10,12263.41,12178.56,12263.41,12175.53,-,0.28%
5-Nov-10,12229.27,12182.24,12230.38,12182.24,-,0.18%
4-Nov-10,12207.32,12141.11,12207.32,12137.97,-,0.62%
3-Nov-10,12131.63,12138.3,12187.54,12131.63,-,-0.13%
2-Nov-10,12148.01,12155.85,12155.85,12106.59,-,-0.06%
1-Nov-10,12155.85,12155.66,12206.41,12133.93,-,-0.33%
29-Oct-10,12196.7,12208.14,12210.02,12160.19,-,-0.28%
